ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_1670,0.176,-0.405,-0.161,-0.43,0.085
Seq_1671,-0.061,-0.494,-0.484,-0.532,0.131
Seq_1672,-0.034,-0.619,-0.254,-0.389,0.168
Seq_1673,0.339,-0.478,-0.316,-0.313,0.18
Seq_1674,-0.055,-0.477,-0.344,-0.345,0.056
Seq_1675,-0.379,-0.458,-0.31,-0.128,0.011
Seq_1676,-0.087,-0.517,-0.148,-0.419,0.013
Seq_1677,0.232,-0.263,-0.454,-0.27,-0.04
Seq_1678,0.324,-0.687,-0.213,-0.525,0.143
Seq_1679,0.173,-0.444,-0.349,-0.352,0.045
Seq_1680,-0.513,-0.61,-0.31,-0.296,0.074
Seq_1681,0.084,-0.501,-0.253,-0.493,0.078
Seq_1682,-0.338,-1.084,-0.297,-0.395,0.187
Seq_1683,0.434,-0.526,-0.358,-0.488,0.169
Seq_1684,0.012,-0.359,-0.251,-0.324,0.135
Seq_1685,0.271,-0.618,-0.454,-0.427,0.169
Seq_1686,0.038,-0.465,-0.231,-0.499,0.037
Seq_1687,0.127,-0.502,-0.419,-0.506,0.069
Seq_1688,-0.686,-0.793,-0.397,-0.435,0.226
Seq_1689,0.158,-0.656,-0.241,-0.312,0.239
Seq_1690,0.554,-0.266,0.038,-0.202,0.061
Seq_1691,0.205,-0.32,0.074,-0.418,-0.063
Seq_1692,0.08,-0.563,0.039,-0.386,0.316
Seq_1693,0.066,-0.545,-0.35,-0.475,0.074
Seq_1694,0.078,-0.766,0.087,-0.467,0.288
Seq_1695,-0.164,-0.545,-0.168,-0.325,0.103
Seq_1696,0.185,-0.716,-0.171,-0.391,0.127
Seq_1697,-0.013,-0.497,-0.296,-0.401,0.103
Seq_1698,0.091,-0.571,-0.391,-0.402,0.2
Seq_1699,0.198,-0.553,-0.635,-0.407,0.327
Seq_1700,0.233,-0.338,-0.302,-0.408,0.156
Seq_1701,0.395,-0.295,-0.041,-0.164,0.242
Seq_1702,-0.075,-0.424,-0.351,-0.375,0.114
Seq_1703,-0.134,-0.447,-0.12,-0.307,0.218
Seq_1704,-0.021,-0.363,-0.287,-0.186,0.141
Seq_1705,0.237,-0.602,0.001,-0.452,0.099
Seq_1706,0.051,-0.605,-0.468,-0.49,0.069
Seq_1707,0.193,-0.233,-0.302,-0.174,0.175
Seq_1708,0.073,-0.286,-0.306,-0.542,0.008
Seq_1709,0.359,-0.656,-0.244,-0.519,0.235
Seq_1710,0.269,-0.656,-0.582,-0.401,0.252
Seq_1711,-0.053,-0.444,-0.295,-0.333,0.116
Seq_1712,0.088,-0.58,-0.37,-0.427,0.072
Seq_1713,0.027,-0.194,-0.04,-0.292,0.121
Seq_1714,0.282,-0.248,-0.077,-0.828,0.186
Seq_1715,0.033,-0.887,-0.208,-0.415,0.094
Seq_1716,0.297,-0.64,-0.187,-0.408,0.26
Seq_1717,-0.082,-0.477,-0.216,-0.392,0.089
Seq_1718,0.104,-0.668,-0.222,-0.306,0.2
Seq_1719,0.173,-0.694,-0.161,-0.554,0.075
Seq_1720,0.257,-0.715,0.089,-0.54,0.308
Seq_1721,0.256,-0.589,-0.579,-0.282,0.185
Seq_1722,0.127,-0.639,-0.26,-0.362,0.181
Seq_1723,0.166,-0.697,-0.326,-0.573,0.109
Seq_1724,0.066,-0.824,-0.296,-0.353,0.253
Seq_1725,0.28,-0.429,-0.311,-0.24,0.174
Seq_1726,0.019,-0.872,-0.361,-0.536,0.28
Seq_1727,0.157,-0.989,-0.305,-0.394,0.156
Seq_1728,-0.258,-0.912,-0.29,-0.551,0.295
Seq_1729,-0.167,-0.666,-0.516,-0.468,0.137
Seq_1730,0.435,-0.592,-0.234,-0.567,0.068
Seq_1731,0.106,-0.461,-0.116,-0.366,0.211
Seq_1732,0.147,-0.216,-0.28,-0.537,0.007
Seq_1733,0.143,-0.777,-0.249,-0.459,0.053
Seq_1734,0.13,-0.531,-0.272,-0.433,0.322
Seq_1735,0.389,-0.509,-0.077,-0.276,0.335
Seq_1736,0.091,-0.425,-0.57,-0.256,0.198
Seq_1737,0.343,-0.644,-0.696,-0.448,0.287
Seq_1738,0.062,-0.46,-0.359,-0.539,0.085
Seq_1739,0.091,-0.268,-0.262,-0.29,0.126
Seq_1740,-0.11,-0.807,-0.246,-0.369,0.291
Seq_1741,-0.087,-0.444,0.124,-0.382,-0.064
Seq_1742,0.056,-0.213,-0.11,-0.306,-0.029
Seq_1743,0.035,-0.365,-0.34,-0.407,0.029
Seq_1744,0.2,-0.774,-0.287,-0.36,0.192
Seq_1745,0.433,-0.314,-0.208,-0.575,0.178
Seq_1746,0.081,-0.491,-0.033,-0.459,0.113
Seq_1747,0.11,-0.933,-0.245,-0.409,0.132
Seq_1748,0.097,-0.584,-0.294,-0.363,0.18
Seq_1749,0.739,-0.176,-0.322,0.074,-0.062
Seq_1750,0.102,-0.146,-0.207,-0.206,0.045
Seq_1751,0.005,-0.596,-0.156,-0.325,0.085
Seq_1752,0.052,-0.706,-0.139,-0.416,0.113
Seq_1753,0.071,-0.521,-0.192,-0.229,0.255
Seq_1754,0.098,-0.34,-0.237,-0.334,0.125
Seq_1755,0.102,-0.478,-0.266,-0.34,0.103
Seq_1756,0.092,-0.669,-0.224,-0.506,0.091
Seq_1757,0.124,-0.447,-0.307,-0.358,-0.009
Seq_1758,0.06,-0.615,-0.257,-0.603,0.077
Seq_1759,-0.025,-0.721,-0.299,-0.944,0.269
Seq_1760,-0.019,-0.72,-0.365,-0.486,0.125
Seq_1761,0.191,-0.312,-0.349,-0.437,-0.028
Seq_1762,0.152,-0.887,-0.378,-0.225,0.256
Seq_1763,0.437,-0.559,-0.55,-0.705,0.217
Seq_1764,0.033,-0.732,-0.327,-0.601,0.125
Seq_1765,0.028,-0.491,-0.082,-0.513,0.102
Seq_1766,-0.055,-0.238,-0.262,-0.318,0.115
Seq_1767,0.308,-0.757,0.145,-0.819,0.148
Seq_1768,0.146,-0.465,-0.28,-0.378,0.029
Seq_1769,0.078,-0.573,-0.427,-0.419,0.272
Seq_1770,0.222,-0.6,-0.131,-0.477,0.025
Seq_1771,0.07,-0.635,-0.204,-0.372,0.245
Seq_1772,0.124,-0.521,-0.238,-0.374,0.132
Seq_1773,0.224,-0.383,-0.227,-0.338,0.162
Seq_1774,-0.084,-0.484,-0.271,-0.344,0.139
Seq_1775,0.19,-0.527,-0.303,-0.425,0.139
Seq_1776,0.256,-0.17,-0.429,-0.402,0.137
Seq_1777,-0.207,-0.571,-0.453,-0.362,0.081
Seq_1778,0.295,-0.293,-0.266,-0.335,-0.05
Seq_1779,-0.103,-0.502,-0.081,-0.425,0.065
Seq_1780,-0.003,-0.27,-0.444,-0.427,0.106
Seq_1781,-0.041,-0.503,-0.29,-0.23,0.128
Seq_1782,-0.112,-0.525,-0.535,-0.449,0.164
Seq_1783,-0.053,-0.385,-0.263,-0.567,0.135
Seq_1784,1.036,-0.439,-0.01,-0.901,0.133
Seq_1785,0.261,-0.56,-0.104,-0.395,0.077
Seq_1786,0.149,-0.351,-0.661,-0.269,0.226
Seq_1787,0.219,-0.453,-0.202,-0.431,-0.082
Seq_1788,0.013,-0.598,-0.489,-0.517,0.133
Seq_1789,0.074,-0.799,-0.367,-0.382,0.334
Seq_1790,0.089,-0.883,-0.234,-0.398,0.341
Seq_1791,0.277,-0.339,-0.14,-0.25,-0.068
Seq_1792,0.02,-0.654,-0.183,-0.343,0.16
Seq_1793,0.319,-0.5,-0.117,-0.508,0.041
Seq_1794,0.088,-0.663,-0.17,-0.404,0.163
Seq_1795,0.309,-0.069,-0.204,-0.189,0.068
Seq_1796,0.619,-0.117,-0.074,-0.544,0.078
Seq_1797,0.107,-0.56,-0.271,-0.465,0.205
Seq_1798,0.123,-0.681,-0.103,-0.455,0.265
Seq_1799,0.221,-0.997,-0.191,-0.423,0.278
Seq_1800,0.361,-0.267,-0.214,-0.432,0.098
Seq_1801,0.032,-0.354,-0.422,-0.272,0.064
Seq_1802,0.282,-0.386,-0.237,-0.386,-0.148
Seq_1803,0.083,-0.376,-0.15,-0.39,0.187
Seq_1804,-0.093,-0.397,-0.163,-0.283,0.028
Seq_1805,-0.095,-0.681,-0.159,-0.324,0.238
Seq_1806,0.089,-0.831,-0.267,-0.572,0.158
Seq_1807,-0.082,-0.371,-0.161,-0.333,0.126
Seq_1808,0.042,-0.666,-0.242,-0.404,0.197
Seq_1809,-0.183,-0.203,-0.239,-0.272,0.076
Seq_1810,0.007,-0.367,-0.407,-0.45,0.202
Seq_1811,0.091,-0.302,-0.236,-0.333,0.087
Seq_1812,-0.126,-0.777,-0.375,-0.286,0.337
Seq_1813,0.101,-0.371,-0.261,-0.37,0.15
Seq_1814,0.163,-0.589,-0.248,-0.391,0.124
Seq_1815,0.322,-0.497,-0.233,-0.489,-0.035
Seq_1816,0.701,-0.309,-0.032,0.048,-0.226
Seq_1817,0.181,-0.219,-0.449,-0.32,0.129
Seq_1818,-0.005,-0.701,-0.323,-0.43,0.044
Seq_1819,0.024,-0.806,0.071,-0.496,0.342
Seq_1820,0.398,-0.186,-0.22,-0.31,0.162
Seq_1821,0.126,-0.632,-0.448,-0.373,0.274
Seq_1822,0.155,-0.491,-0.345,-0.339,0.158
Seq_1823,-0.149,-0.799,-0.229,-0.339,0.135
Seq_1824,0.116,-0.563,-0.342,-0.42,0.262
Seq_1825,0.003,-0.875,-0.381,-0.548,0.29
Seq_1826,0.009,-0.363,-0.281,-0.35,0.128
Seq_1827,0.387,-0.382,-0.241,-0.241,0.032
Seq_1828,-0.109,-0.587,-0.372,-0.384,0.307
Seq_1829,0.249,-0.441,-0.385,-0.341,0.196
Seq_1830,0.108,-0.307,-0.302,-0.252,0.212
Seq_1831,0.186,-0.321,-0.341,-0.408,-0.047
Seq_1832,0.176,-0.696,-0.363,-0.545,0.277
Seq_1833,0.175,-0.435,-0.37,-0.344,0.113
Seq_1834,0.246,-0.252,-0.195,-0.231,0.113
Seq_1835,0.457,-0.409,-0.411,-0.302,0.164
Seq_1836,0.584,-0.318,0.049,-0.177,-0.241
Seq_1837,0.15,-0.09,-0.293,-0.607,-0.115
Seq_1838,0.108,-0.483,-0.392,-0.393,0.222
Seq_1839,0.07,-0.248,-0.483,-0.411,0.035
Seq_1840,0.496,-0.192,-0.452,-0.478,0.149
Seq_1841,0.466,-0.338,-0.182,-0.5,0.159
Seq_1842,0.067,-0.609,-0.13,-0.289,0.207
Seq_1843,0.465,-1.071,-0.687,-0.352,0.163
Seq_1844,0.156,-0.386,-0.339,-0.492,0.07
Seq_1845,0.296,-0.161,-0.56,-0.476,0.108
Seq_1846,0.065,-0.826,-0.368,-0.514,0.154
Seq_1847,0.264,-0.558,-0.281,-0.49,0.084
Seq_1848,0.263,-0.283,-0.242,-0.455,-0.029
Seq_1849,0.22,-0.727,-0.28,-0.467,0.186
Seq_1850,0.376,-0.427,-0.358,-0.505,-0.039
Seq_1851,-0.179,-0.427,-0.237,-0.498,0.013
Seq_1852,0.462,-0.53,-0.187,-0.47,0.023
Seq_1853,0.472,-0.278,-0.609,-0.291,0.276
Seq_1854,0.336,-0.033,-0.165,-0.303,0.082
Seq_1855,0.386,-0.357,-0.233,-0.539,0.08
Seq_1856,0.071,-0.567,-0.322,-0.318,0.258
Seq_1857,0.042,-0.127,-0.457,-0.554,0.13
Seq_1858,-0.036,-0.021,-0.594,-0.489,-0.05
Seq_1859,0.141,-0.575,-0.21,-0.434,0.135
Seq_1860,0.173,-0.475,-0.19,-0.371,0.092
Seq_1861,0.089,-0.358,-0.401,-0.455,0.126
Seq_1862,0.797,-0.141,-0.381,-0.68,0.307
Seq_1863,0.155,-0.463,-0.128,-0.405,-0.001
Seq_1864,0.273,-0.354,-0.316,-0.49,0.037
Seq_1865,0.229,-0.638,-0.074,-0.598,0.188
Seq_1866,0.12,-0.63,-0.243,-0.492,0.097
Seq_1867,0.234,-0.039,-0.688,-0.322,0.279
Seq_1868,-0.048,-0.374,-0.348,-0.323,0.172
Seq_1869,0.182,-0.249,-0.364,-0.315,0.039
Seq_1870,-0.153,-0.429,-0.189,-0.243,0.158
Seq_1871,0.389,-0.807,0.044,-0.641,0.006
Seq_1872,0.378,-0.368,-0.159,-0.45,0.115
Seq_1873,0.078,-0.602,-0.258,-0.424,0.146
Seq_1874,0.004,-0.751,-0.22,-0.534,0.096
Seq_1875,0.055,-0.711,-0.338,-0.435,0.311
Seq_1876,0.054,-0.738,-0.216,-0.399,0.153
Seq_1877,0.546,-0.212,-0.378,-0.322,0.114
Seq_1878,0.003,-0.529,-0.133,-0.333,0.177
Seq_1879,0.252,-0.322,-0.189,-0.275,0.082
Seq_1880,0.249,-0.5,-0.325,-0.623,0.169
Seq_1881,0.277,-0.261,-0.244,-0.266,0.097
Seq_1882,0.114,-0.605,-0.282,-0.34,0.149
Seq_1883,0.282,-0.254,-0.633,-0.031,0.324
Seq_1884,0.116,-0.32,-0.418,-0.331,0.069
Seq_1885,0.26,-0.361,-0.295,-0.46,-0.033
Seq_1886,-0.051,-0.839,-0.386,-0.416,0.107
Seq_1887,0.015,-0.584,-0.62,-0.472,0.119
Seq_1888,0.119,-0.419,-0.35,-0.372,0.145
Seq_1889,-0.011,-0.598,-0.161,-0.505,0.056
Seq_1890,0.152,-0.375,-0.399,-0.406,0.035
Seq_1891,-0.035,-0.257,-0.288,-0.383,0.127
Seq_1892,0.231,-0.698,-0.192,-0.329,0.103
Seq_1893,-0.117,-0.341,-0.467,-0.509,0.207
Seq_1894,0.215,-0.773,-0.31,-0.526,0.145
Seq_1895,-0.141,-0.693,-0.281,-0.7,0.014
Seq_1896,-0.049,-0.421,-0.217,-0.338,0.117
Seq_1897,0.124,-0.795,-0.35,-0.365,0.156
Seq_1898,0.177,-0.463,-0.207,-0.392,0.176
Seq_1899,1.213,-1.294,1.179,-0.287,-0.66
Seq_1900,-0.038,-0.556,-0.373,-0.421,0.265
Seq_1901,0.16,-0.324,-0.207,-0.445,0.164
Seq_1902,-0.068,-1.018,-0.185,-0.546,0.08
Seq_1903,0.687,-0.464,-0.918,0.026,0.392
Seq_1904,0.192,-0.246,-0.19,-0.383,0.117
Seq_1905,0.038,-0.196,-0.134,-0.476,-0.009
Seq_1906,-0.012,-0.527,-0.274,-0.464,0.143
Seq_1907,0.111,-0.496,-0.289,-0.421,0.161
Seq_1908,0.142,-0.272,-0.289,-0.354,0.098
Seq_1909,0.549,-0.596,0.05,-0.541,0.281
Seq_1910,-0.14,-0.52,-0.258,-0.405,0.181
Seq_1911,0.074,-0.416,-0.061,-0.418,-0.027
Seq_1912,0.25,-0.414,-0.322,-0.438,0.175
Seq_1913,0.15,-0.494,-0.158,-0.349,0.125
Seq_1914,0.385,-0.34,-0.312,-0.622,0.077
Seq_1915,0.363,-0.47,-0.309,-0.553,0.179
Seq_1916,-0.043,-0.934,-0.251,-0.486,0.232
Seq_1917,0.131,-0.4,-0.173,-0.624,0.057
Seq_1918,0.036,-0.373,-0.271,-0.271,0.192
Seq_1919,0.432,-0.393,-0.231,-0.465,0.176
Seq_1920,0.468,-0.208,-0.722,-0.631,0.119
Seq_1921,-0.102,-0.738,-0.347,-0.371,0.15
Seq_1922,-0.02,-0.512,-0.224,-0.424,0.244
Seq_1923,0.042,-0.593,-0.171,-0.524,0.195
Seq_1924,-0.017,-0.504,-0.229,-0.446,0.067
Seq_1925,0.036,-0.38,-0.335,-0.466,0.189
Seq_1926,0.034,-0.518,-0.288,-0.471,0.03
Seq_1927,0.631,-0.579,-0.056,-0.107,0.134
Seq_1928,0.938,-0.124,-0.305,-0.613,0.12
Seq_1929,-0.005,-0.938,-0.167,-0.463,0.191
Seq_1930,0.11,-0.809,-0.126,-0.455,0.321
Seq_1931,0.102,-0.413,-0.483,-0.435,0.058
Seq_1932,0.283,-0.392,-0.097,-0.534,0.111
Seq_1933,0.313,-0.193,-0.358,-0.502,0.132
Seq_1934,0.182,-0.873,-0.162,-0.47,0.205
Seq_1935,0.046,-0.461,-0.328,-0.48,0.021
Seq_1936,-0.362,-0.921,-0.548,-0.455,0.108
Seq_1937,0.098,-0.118,-0.365,-0.396,0.027
Seq_1938,0.243,-0.323,-0.133,-0.454,-0.01
Seq_1939,0.081,-0.357,-0.212,-0.331,0.142
Seq_1940,0.011,-0.372,-0.421,-0.525,0.05
Seq_1941,0.078,-0.497,-0.138,-0.411,0.115
Seq_1942,0.097,-0.326,-0.235,-0.482,0.077
Seq_1943,0.114,-0.978,-0.235,-0.543,0.098
Seq_1944,-0.484,-0.512,-0.426,-0.512,0.12
Seq_1945,-0.242,-0.322,-0.34,-0.288,0.151
Seq_1946,0.093,-0.241,-0.252,-0.338,0.123
Seq_1947,0.149,-0.679,-0.371,-0.544,0.24
Seq_1948,0.374,-0.465,-0.164,-0.552,0.093
Seq_1949,0.221,-0.902,-0.461,-0.58,0.191
Seq_1950,0.231,-0.37,-0.218,-0.516,0.103
Seq_1951,-0.094,-0.312,0.033,-0.267,-0.014
Seq_1952,0.066,-0.699,-0.262,-0.359,0.323
Seq_1953,-0.025,-0.498,-0.188,-0.387,0.222
Seq_1954,0.202,-0.254,-0.178,-0.193,0.125
Seq_1955,0.138,-0.666,-0.071,-0.521,0.124
Seq_1956,0.459,-0.357,-0.468,-0.542,0.045
Seq_1957,0.084,-0.511,-0.211,-0.551,0.205
Seq_1958,0.322,-0.903,-0.097,-0.57,0.214
Seq_1959,0.457,-0.542,-0.18,-0.561,0.126
Seq_1960,0.054,-0.645,-0.198,-0.41,0.289
Seq_1961,-0.044,-0.801,-0.214,-0.43,0.139
Seq_1962,0.045,-0.494,-0.407,-0.358,0.066
Seq_1963,-0.014,-0.794,-0.207,-0.469,0.287
Seq_1964,-0.615,-0.544,-0.111,-0.057,0.094
Seq_1965,-0.018,-0.421,-0.465,-0.376,0.125
Seq_1966,0.03,-0.378,-0.44,-0.421,-0.001
Seq_1967,0.281,-0.625,-0.059,-0.424,0.216
Seq_1968,-0.048,-0.74,-0.045,-0.6,0.162
Seq_1969,-0.054,-0.551,-0.432,-0.417,0.191
Seq_1970,0.369,-0.309,-0.321,-0.263,0.232
Seq_1971,-0.46,-0.51,-0.221,-0.217,0.161
Seq_1972,0.152,-0.567,-0.231,-0.477,0.143
Seq_1973,0.21,-0.812,-0.062,-0.632,0.116
Seq_1974,0.194,-0.67,-0.148,-0.474,0.186
Seq_1975,0.4,-0.524,-0.384,-0.522,0.223
Seq_1976,0.123,-0.614,-0.271,-0.574,0.151
Seq_1977,0.293,-1.03,-0.363,-0.61,0.212
Seq_1978,0.126,-0.274,-0.218,-0.438,-0.046
Seq_1979,0.15,-0.26,-0.372,-0.416,0.033
Seq_1980,0.06,-0.541,-0.472,-0.338,0.261
Seq_1981,0.185,-0.605,-0.101,-0.299,0.074
Seq_1982,0.375,-0.599,-0.526,-0.248,0.069
Seq_1983,0.447,-0.45,-0.619,-0.291,0.146
Seq_1984,0.147,-0.43,-0.274,-0.404,0.156
Seq_1985,0.053,-0.707,-0.251,-0.438,0.123
Seq_1986,0.299,-0.374,-0.498,-0.628,0.164
Seq_1987,0.233,-0.638,-0.306,-0.407,0.107
Seq_1988,0.17,-0.112,-0.236,-0.567,0.061
Seq_1989,0.735,-0.306,-0.311,-0.554,0.169
Seq_1990,0.072,-0.403,-0.102,-0.265,0.232
Seq_1991,-0.015,-0.533,-0.442,-0.341,0.148
Seq_1992,0.119,-0.705,-0.366,-0.526,0.067
Seq_1993,-0.026,-0.501,-0.355,-0.495,0.168
Seq_1994,0.185,-0.835,-0.134,-0.466,0.324
Seq_1995,0.473,-0.547,-0.366,-0.261,-0.04
Seq_1996,0.236,-0.415,-0.674,0.023,0.105
Seq_1997,0.254,-0.457,-0.612,-0.494,0.195
Seq_1998,0.478,-0.373,-0.017,-0.516,-0.132
Seq_1999,0.248,-0.948,-0.313,-0.567,0.209
Seq_2000,0.078,-0.362,-0.47,-0.432,0.114
Seq_2001,-0.02,-0.722,-0.189,-0.403,0.153
Seq_2002,0.15,-1.123,0.152,-0.245,0.386
Seq_2003,-0.132,-0.214,-0.425,-0.268,0.157
Seq_2004,-0.041,-0.317,-0.342,-0.428,0.076
Seq_2005,0.34,-0.577,0.172,-0.464,-0.145
Seq_2006,0.006,-0.458,-0.389,-0.392,0.161
Seq_2007,0.264,-0.642,-0.308,-0.443,0.154
Seq_2008,0.041,-0.507,-0.288,-0.423,0.082
Seq_2009,0.541,-0.205,-0.297,-0.595,0.112
Seq_2010,-0.011,-0.458,-0.241,-0.367,0.127
Seq_2011,0.352,-0.457,-0.247,-0.421,0.171
Seq_2012,-0.035,-0.121,-0.29,-0.364,0.009
Seq_2013,-0.12,-0.422,-0.242,-0.299,0.095
Seq_2014,0.134,-0.356,-0.537,-0.48,0.222
Seq_2015,0.22,-0.66,-0.433,-0.468,0.25
Seq_2016,0.081,-0.19,-0.439,-0.374,0.11
Seq_2017,-0.253,-0.324,-0.39,-0.186,0.193
Seq_2018,0.084,-0.728,-0.278,-0.469,0.159
Seq_2019,0.086,-0.217,-0.505,-0.347,-0.016
Seq_2020,0.479,-0.995,-0.139,-0.443,0.282
Seq_2021,-0.824,-0.58,-0.255,-0.208,0.026
Seq_2022,0.161,-0.557,-0.318,-0.47,0.027
Seq_2023,-0.117,-0.626,-0.29,-0.306,0.212
Seq_2024,0.159,-0.582,-0.215,-0.319,0.047
Seq_2025,0.246,-0.733,-0.573,-0.44,0.177
Seq_2026,0.247,-0.725,-0.332,-0.324,0.083
Seq_2027,0.192,-0.511,-0.002,-0.527,-0.003
Seq_2028,0.073,-0.478,-0.169,-0.347,0.123
Seq_2029,0.137,-0.379,-0.068,-0.28,0.075
Seq_2030,0.025,-0.407,-0.108,-0.509,0.095
Seq_2031,0.034,-1.012,-0.353,-0.376,0.172
Seq_2032,0.073,-0.598,-0.462,-0.549,0.134
Seq_2033,-0.11,-0.42,-0.166,-0.173,0.182
Seq_2034,-0.084,-0.588,-0.042,-0.371,0.112
Seq_2035,0.329,-0.774,-0.249,-0.5,0.258
Seq_2036,0.109,-0.415,-0.469,-0.479,0.212
Seq_2037,0.134,-0.301,-0.162,-0.44,0.082
Seq_2038,-0.746,-1.084,-0.278,-0.409,0.19
Seq_2039,0.23,-1.019,-0.354,-0.452,0.15
Seq_2040,0.039,-0.452,-0.195,-0.097,0.185
Seq_2041,0.579,-0.381,0.353,-0.388,-0.284
Seq_2042,0.035,-0.658,-0.302,-0.465,0.006
Seq_2043,-0.962,-0.88,-0.325,-0.36,0.092
Seq_2044,0.366,-0.866,-0.067,-0.911,0.269
Seq_2045,0.571,-0.574,-0.677,-0.456,0.232
Seq_2046,0.07,-0.449,-0.204,-0.285,0.058
Seq_2047,-0.056,-0.244,-0.258,-0.365,0.072
Seq_2048,0.335,-0.394,-0.217,-0.428,-0.012
Seq_2049,-0.057,-0.383,-0.175,-0.329,0.097
Seq_2050,-0.125,-0.689,-0.333,-0.525,0.19
Seq_2051,0.036,-0.145,-0.393,-0.462,0.037
Seq_2052,0.301,-0.214,-0.392,-0.605,0.093
Seq_2053,0.002,-0.307,-0.355,-0.531,0.046
Seq_2054,0.189,-0.721,-0.345,-0.511,0.149
Seq_2055,0.01,-0.494,-0.384,-0.363,0.256
Seq_2056,-0.054,-0.528,-0.329,-0.507,0.19
Seq_2057,-0.218,-0.659,-0.117,-0.371,0.188
Seq_2058,0.19,-0.425,-0.226,-0.38,0.206
Seq_2059,0.466,0.013,-0.313,0.201,-0.191
Seq_2060,0.199,-0.46,-0.215,-0.357,0.246
Seq_2061,0.223,-0.344,-0.275,-0.549,0.056
Seq_2062,0.118,-0.513,-0.297,-0.318,0.291
Seq_2063,0.247,-0.43,-0.308,-0.551,0.131
Seq_2064,-0.114,-0.694,-0.62,-0.323,0.174
Seq_2065,0.372,-0.899,-0.09,-0.946,0.176
Seq_2066,0.127,-0.3,-0.423,-0.477,0.049
Seq_2067,-0.142,-0.574,-0.125,-0.501,0.003
Seq_2068,-0.052,-0.838,-0.234,-0.396,0.258
Seq_2069,-0.12,-0.408,-0.374,-0.152,0.181
Seq_2070,-0.045,-0.585,-0.278,-0.383,0.209
Seq_2071,0.021,-0.424,-0.299,-0.608,-0.019
Seq_2072,0.086,-0.6,-0.253,-0.452,0.097
Seq_2073,0.261,-0.463,-0.12,-0.518,0.161
Seq_2074,-0.254,-0.328,-0.105,-0.257,0.188
Seq_2075,0.16,-0.676,-0.271,-0.48,0.185
Seq_2076,0.081,-0.833,-0.308,-0.46,0.271
Seq_2077,0.127,-0.451,-0.285,-0.518,0.176
Seq_2078,0.501,-0.324,-0.259,-0.528,0.148
Seq_2079,0.152,-0.498,-0.302,-0.595,0.208
Seq_2080,-0.027,-0.162,-0.235,-0.209,0.089
Seq_2081,0.438,-0.858,-0.055,-0.567,0.093
Seq_2082,0.386,-0.584,-0.431,-0.639,0.152
Seq_2083,0.106,-0.504,-0.252,-0.414,0.042
Seq_2084,0.038,-0.704,-0.491,-0.612,0.248
Seq_2085,0.263,-0.508,-0.149,-0.363,0.08
Seq_2086,-0.015,-0.529,-0.393,-0.427,0.12
Seq_2087,-0.027,-0.592,-0.158,-0.419,0.15
Seq_2088,0.087,-0.702,-0.171,-0.375,0.3
Seq_2089,0.094,-0.511,-0.595,-0.483,0.128
Seq_2090,0.106,-0.526,-0.473,-0.45,0.007
Seq_2091,0.074,-0.586,-0.315,-0.393,0.231
Seq_2092,0.196,-0.508,-0.218,-0.446,0.076
Seq_2093,0.489,-0.7,-0.239,-0.587,0.045
Seq_2094,0.039,-0.798,-0.084,-0.352,0.132
Seq_2095,0.252,-0.701,-0.34,-0.39,0.051
Seq_2096,-0.032,-0.293,-0.3,-0.399,0.061
Seq_2097,0.461,-0.424,0.151,-0.205,0.04
Seq_2098,0.105,-0.728,-0.436,-0.409,0.191
Seq_2099,0.109,-0.53,-0.252,-0.263,0.059
Seq_2100,0.173,-0.511,-0.251,-0.429,0.075
Seq_2101,0.244,-0.642,-0.269,-0.326,0.08
Seq_2102,-0.212,-0.319,-0.225,-0.457,0.042
Seq_2103,0.282,-0.601,0.348,-0.479,-0.106
Seq_2104,0.062,-0.584,-0.366,-0.494,0.102
Seq_2105,-0.05,-0.279,-0.23,-0.305,0.082
Seq_2106,0.174,-0.105,-0.103,-0.398,-0.026
Seq_2107,0.339,-0.4,0.295,-0.806,-0.049
Seq_2108,0.209,-0.379,-0.458,-0.484,0.242
Seq_2109,0.089,-0.44,-0.444,-0.614,0.101
Seq_2110,-0.035,-0.641,0.04,-0.367,-0.069
Seq_2111,0.173,-0.413,-0.199,-0.575,0.129
Seq_2112,0.109,-0.415,-0.518,-0.449,0.048
Seq_2113,-0.116,-0.347,-0.297,-0.247,0.251
Seq_2114,-0.015,-0.177,-0.03,-0.314,0.105
Seq_2115,0.288,-0.483,-0.306,-0.458,0.143
Seq_2116,0.026,-0.326,-0.494,-0.443,0.157
Seq_2117,0.141,-0.831,-0.21,-0.47,0.159
Seq_2118,0.144,-0.399,-0.355,-0.481,-0.068
Seq_2119,0.205,-0.3,-0.445,-0.571,0.117
Seq_2120,0.142,-0.466,-0.295,-0.416,0.108
Seq_2121,-0.029,-0.435,-0.425,-0.413,0.049
Seq_2122,-0.163,-0.86,-0.047,-0.61,0.241
Seq_2123,0.48,-0.508,-0.115,-0.528,0.121
Seq_2124,-0.044,-0.501,-0.398,-0.41,0.25
Seq_2125,0.158,-0.384,-0.339,-0.493,0.069
Seq_2126,0.271,-0.171,-0.132,-0.245,0.12
Seq_2127,0.206,-0.81,-0.273,-0.429,0.237
Seq_2128,-0.04,-0.617,0.081,-0.427,0.182
Seq_2129,-0.734,-1.225,-0.284,-0.492,0.217
Seq_2130,0.241,-0.808,-0.233,-0.495,0.111
